,_Candidate__num_code,_Candidate__party,_Candidate__number,_Candidate__marital_status,_Candidate__profession,_Candidate__schooling,_Candidate__state,_Candidate__status,_Candidate__patrimony,_Candidate__spent,_Candidate__votes,_Candidate__reelected,_Person__name,_Person__age,_Person__gender,_Person__color
8458,250001717166,AGIR - AGIR,3661,CASADO(A),OUTROS,ENSINO FUNDAMENTAL COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,844,False,BRONK S,46.0,MASCULINO,PARDA
8459,250001620737,PATRIOTA - PATRIOTA,5100,CASADO(A),MÉDICO,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,2112073.24,0,21007,False,DR RENATO SILVA DO HB,68.0,MASCULINO,PARDA
8460,250001610682,PT - PARTIDO DOS TRABALHADORES,1344,SOLTEIRO(A),ADVOGADO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,110000.00,0,5983,False,DR. JAQUES,62.0,MASCULINO,BRANCA
8461,250001611845,REPUBLICANOS - REPUBLICANOS,1087,CASADO(A),EMPRESÁRIO,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,252566.56,0,93305,False,ELY SANTOS,46.0,FEMININO,PARDA
8462,250001612114,PSDB - PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4538,DIVORCIADO(A),POLICIAL MILITAR,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,188980.00,0,682,False,SARGENTO OLIVEIRINHA,55.0,MASCULINO,PARDA
8463,250001602080,UNIÃO - UNIÃO BRASIL,4410,SOLTEIRO(A),DEPUTADO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,1389921.65,0,39013,False,ABOU ANNI,56.0,MASCULINO,BRANCA
8464,250001613797,REDE - REDE SUSTENTABILIDADE,1822,SOLTEIRO(A),OUTROS,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,2045.57,0,3147,False,PATRICIA ZANELLA,26.0,FEMININO,PARDA
8465,250001620720,PATRIOTA - PATRIOTA,5178,CASADO(A),CATADOR DE RECICLÁVEIS,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,NÃO ELEITO,1016050.00,0,259,False,MARLENE RAMOS,65.0,FEMININO,PARDA
8466,250001611858,REPUBLICANOS - REPUBLICANOS,1084,SOLTEIRO(A),JORNALISTA E REDATOR,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,72000.00,0,2494,False,RENATA BANHARA,47.0,FEMININO,BRANCA
8467,250001606112,SOLIDARIEDADE - SOLIDARIEDADE,7732,SOLTEIRO(A),EMPRESÁRIO,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,1030000.00,0,470,False,JORGE BATISTA,58.0,MASCULINO,BRANCA
8468,250001606081,SOLIDARIEDADE - SOLIDARIEDADE,7790,DIVORCIADO(A),APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,80000.00,0,540,False,MAURICINHO CHINAGLIA,62.0,MASCULINO,BRANCA
8469,250001597690,NOVO - PARTIDO NOVO,3066,SOLTEIRO(A),OUTROS,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,139,False,JÚLIO SALDANHA,33.0,MASCULINO,BRANCA
8470,250001610646,PT - PARTIDO DOS TRABALHADORES,1390,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,472376.83,0,82912,False,VICENTINHO,66.0,MASCULINO,PRETA
8471,250001606092,SOLIDARIEDADE - SOLIDARIEDADE,7727,CASADO(A),OUTROS,ENSINO MÉDIO INCOMPLETO,SÃO PAULO - SP,SUPLENTE,100939.34,0,1774,False,LUIZ ARRAES,62.0,MASCULINO,BRANCA
8472,250001622044,AVANTE - AVANTE,7008,SOLTEIRO(A),EMPRESÁRIO,SUPERIOR INCOMPLETO,SÃO PAULO - SP,NÃO ELEITO,5000.00,0,154,False,IARA GUSMÃO,49.0,FEMININO,PARDA
8473,250001611983,PP - PROGRESSISTAS,1156,CASADO(A),BOMBEIRO CIVIL,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,593,False,BOMBEIRO PR JHONATAN,32.0,MASCULINO,BRANCA
8474,250001611976,PP - PROGRESSISTAS,1136,CASADO(A),OUTROS,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,216858.00,0,359,False,CLÁUDIA P CALDAS,54.0,FEMININO,PARDA
8475,250001611247,MDB - MOVIMENTO DEMOCRÁTICO BRASILEIRO,1553,DIVORCIADO(A),MÉDICO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,455070.00,0,742,False,DR RUI,59.0,MASCULINO,BRANCA
8476,250001611371,PL - PARTIDO LIBERAL,2277,SOLTEIRO(A),DEPUTADO,SUPERIOR COMPLETO,SÃO PAULO - SP,ELEITO POR QP,1307078.65,0,107869,True,MIGUEL LOMBARDI,59.0,MASCULINO,BRANCA
8477,250001604946,PSD - PARTIDO SOCIAL DEMOCRÁTICO,5505,CASADO(A),EMPRESÁRIO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,1010517.86,0,3793,False,EMERSON KAPAZ,67.0,MASCULINO,BRANCA
8478,250001677889,PROS - PARTIDO REPUBLICANO DA ORDEM SOCIAL,9060,CASADO(A),SERVIDOR PÚBLICO MUNICIPAL,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,295000.00,0,852,False,VANIA RIBEIRO,48.0,FEMININO,BRANCA
8479,250001611256,MDB - MOVIMENTO DEMOCRÁTICO BRASILEIRO,1544,DIVORCIADO(A),ADMINISTRADOR,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,627,False,ELAINE NEVES,60.0,FEMININO,PARDA
8480,250001640578,PCB - PARTIDO COMUNISTA BRASILEIRO,2111,SOLTEIRO(A),OUTROS,SUPERIOR INCOMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,866,False,EDUARDO REAL,36.0,MASCULINO,PARDA
8481,250001604838,PTB - PARTIDO TRABALHISTA BRASILEIRO,1469,SOLTEIRO(A),OUTROS,SUPERIOR INCOMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,4619,False,ITALO LORENZON,33.0,MASCULINO,BRANCA
8482,250001635937,PMB - PARTIDO DA MULHER BRASILEIRA,3599,CASADO(A),JORNALISTA E REDATOR,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,47,False,JORNALISTA FRANCIS,52.0,MASCULINO,PRETA
8483,250001635951,PMB - PARTIDO DA MULHER BRASILEIRA,3550,SOLTEIRO(A),EMPRESÁRIO,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,152389.00,0,591,False,OSMAR DELLA PASCHOA,50.0,MASCULINO,BRANCA
8484,250001610322,PODE - PODEMOS,1967,CASADO(A),OUTROS,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,23000.00,0,866,False,VAL DUTRA,52.0,FEMININO,BRANCA
8485,250001715899,PRTB - PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,2824,CASADO(A),OUTROS,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,NÃO ELEITO,78000.00,0,128,False,JESSICA PASCOAL,29.0,FEMININO,PRETA
8486,250001622075,AVANTE - AVANTE,7074,DIVORCIADO(A),ADVOGADO,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,340000.00,0,334,False,DRA FRANCISCA,48.0,FEMININO,PRETA
8487,250001612022,PP - PROGRESSISTAS,1191,CASADO(A),ADVOGADO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,1427626.64,0,12596,False,DR RAPHAEL O DR. PREVIDENCIA,38.0,MASCULINO,BRANCA
8488,250001611244,MDB - MOVIMENTO DEMOCRÁTICO BRASILEIRO,1599,CASADO(A),EMPRESÁRIO,SUPERIOR COMPLETO,SÃO PAULO - SP,ELEITO POR QP,23287436.63,0,114234,False,ALBERTO MOURÃO,68.0,MASCULINO,BRANCA
8489,250001611970,PP - PROGRESSISTAS,1128,DIVORCIADO(A),OUTROS,SUPERIOR INCOMPLETO,SÃO PAULO - SP,SUPLENTE,300000.00,0,895,False,PAI AIRTON,63.0,MASCULINO,PRETA
8490,250001602076,UNIÃO - UNIÃO BRASIL,4405,CASADO(A),VEREADOR,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,126466.11,0,2204,False,PAULINHO DO MERCADO,38.0,MASCULINO,PARDA
8491,250001651395,PSB - PARTIDO SOCIALISTA BRASILEIRO,4032,CASADO(A),PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,280888.32,0,477,False,DAMIÃO GOMES,52.0,MASCULINO,PARDA
8492,250001610688,PT - PARTIDO DOS TRABALHADORES,1353,CASADO(A),DEPUTADO,SUPERIOR COMPLETO,SÃO PAULO - SP,ELEITO POR QP,936947.08,0,151861,True,NILTO TATTO,59.0,MASCULINO,BRANCA
8493,250001611408,PSTU - PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1655,CASADO(A),AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,SUPERIOR INCOMPLETO,SÃO PAULO - SP,NÃO ELEITO,29332.48,0,1256,False,MARCELLO PABLITO,40.0,MASCULINO,PRETA
8494,250001613969,PMN - PARTIDO DA MOBILIZAÇÃO NACIONAL,3346,DIVORCIADO(A),PUBLICITÁRIO,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,8000.00,0,260,False,CABELO,46.0,MASCULINO,BRANCA
8495,250001622051,AVANTE - AVANTE,7051,CASADO(A),ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS,ENSINO FUNDAMENTAL COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,2532,False,DINEI,52.0,MASCULINO,PRETA
8496,250001651398,PSB - PARTIDO SOCIALISTA BRASILEIRO,4087,VIÚVO(A),ADMINISTRADOR,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,116,False,JULIO MORAES,36.0,MASCULINO,BRANCA
8497,250001606083,SOLIDARIEDADE - SOLIDARIEDADE,7760,CASADO(A),PUBLICITÁRIO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,899275.00,0,953,False,BILI,51.0,MASCULINO,BRANCA
8498,250001604876,PTB - PARTIDO TRABALHISTA BRASILEIRO,1475,CASADO(A),OUTROS,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,488,False,JAIR GOMES,56.0,MASCULINO,PARDA
8499,250001611955,PP - PROGRESSISTAS,1126,SOLTEIRO(A),OUTROS,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,263,False,CARINA CARNEIRO,37.0,FEMININO,PRETA
8500,250001611315,PL - PARTIDO LIBERAL,2250,CASADO(A),ADVOGADO,SUPERIOR COMPLETO,SÃO PAULO - SP,ELEITO POR QP,3970000.00,0,640918,False,RICARDO SALLES,47.0,MASCULINO,BRANCA
8501,250001643922,PSC - PARTIDO SOCIAL CRISTÃO,2074,CASADO(A),SERVIDOR PÚBLICO CIVIL APOSENTADO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,27951.51,0,301,False,VANDERCI PEREIRA,61.0,MASCULINO,PRETA
8502,250001611972,PP - PROGRESSISTAS,1138,DIVORCIADO(A),ADVOGADO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,3200000.00,0,6274,False,TONY SANTTANA,38.0,MASCULINO,PARDA
8503,250001602074,UNIÃO - UNIÃO BRASIL,4417,DIVORCIADO(A),OUTROS,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,1.98,0,358,False,AUGUSTA,56.0,FEMININO,PARDA
8504,250001597715,NOVO - PARTIDO NOVO,3067,SOLTEIRO(A),COZINHEIRO,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,110,False,MARILZA RUFINO,55.0,FEMININO,PARDA
8505,250001611373,PL - PARTIDO LIBERAL,2256,DIVORCIADO(A),ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS,SUPERIOR INCOMPLETO,SÃO PAULO - SP,SUPLENTE,667956.44,0,3331,False,DAVID CARDOSO,52.0,MASCULINO,BRANCA
8506,250001610705,PT - PARTIDO DOS TRABALHADORES,1301,DIVORCIADO(A),RELAÇÕES-PÚBLICAS,SUPERIOR COMPLETO,SÃO PAULO - SP,ELEITO POR QP,861660.33,0,167438,False,KIKO CELEGUIM,38.0,MASCULINO,BRANCA
8507,250001620753,PATRIOTA - PATRIOTA,5199,DIVORCIADO(A),EMPRESÁRIO,SUPERIOR INCOMPLETO,SÃO PAULO - SP,NÃO ELEITO,1780000.00,0,2041,False,KAMILA GARCIA,36.0,FEMININO,PARDA
8508,250001597720,NOVO - PARTIDO NOVO,3028,SOLTEIRO(A),OUTROS,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,73535.00,0,291,False,THIAGO OLIVEIRA,38.0,MASCULINO,BRANCA
8509,250001726562,AVANTE - AVANTE,7095,DIVORCIADO(A),ADVOGADO,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,291,False,MARIA LÚCIA BRESSANE,65.0,FEMININO,BRANCA
8510,250001613791,PSOL - PARTIDO SOCIALISMO E LIBERDADE,5020,SOLTEIRO(A),ECONOMISTA,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,1018,False,LUCY DIAS,27.0,FEMININO,BRANCA
8511,250001604961,PSD - PARTIDO SOCIAL DEMOCRÁTICO,5530,CASADO(A),MÚSICO,ENSINO FUNDAMENTAL COMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,31657,False,FLAVINHO,51.0,MASCULINO,BRANCA
8512,250001604862,PTB - PARTIDO TRABALHISTA BRASILEIRO,1435,SOLTEIRO(A),APOSENTADO (EXCETO SERVIDOR PÚBLICO),ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,254,False,ALESSANDRA VALIN,37.0,FEMININO,BRANCA
8513,250001610300,PODE - PODEMOS,1918,DIVORCIADO(A),PROFESSOR DE ENSINO FUNDAMENTAL,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,1858.33,0,839,False,PROFESSORA ANA ALICE,39.0,FEMININO,PARDA
8514,250001613784,REDE - REDE SUSTENTABILIDADE,1888,SOLTEIRO(A),ADMINISTRADOR,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,3240.85,0,6778,False,MAISA DINIZ,34.0,FEMININO,PARDA
8515,250001602031,UNIÃO - UNIÃO BRASIL,4474,CASADO(A),OUTROS,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,300000.00,0,4992,False,DEBORA JUSTINO,46.0,FEMININO,PRETA
8516,250001606098,SOLIDARIEDADE - SOLIDARIEDADE,7740,SOLTEIRO(A),ADMINISTRADOR,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,2542,False,MARI TAVELLI,34.0,FEMININO,BRANCA
8517,250001717165,AGIR - AGIR,3622,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,2031,False,PROF. CAMPANATTI,61.0,MASCULINO,BRANCA
8518,250001643901,PSC - PARTIDO SOCIAL CRISTÃO,2005,CASADO(A),PEDAGOGO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,1010000.00,0,4609,False,PRISCILLA GASPAR,44.0,FEMININO,BRANCA
8519,250001717156,AGIR - AGIR,3623,CASADO(A),OUTROS,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,0,False,SONIA MELHADO,49.0,FEMININO,BRANCA
8520,250001622105,AVANTE - AVANTE,7070,CASADO(A),MÉDICO,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,562703.33,0,6397,False,VACCAREZZA,67.0,MASCULINO,BRANCA
8521,250001717173,AGIR - AGIR,3650,SOLTEIRO(A),OUTROS,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,187,False,ALLAN CARTEIRO,31.0,MASCULINO,BRANCA
8522,250001643876,PSC - PARTIDO SOCIAL CRISTÃO,2014,CASADO(A),TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,9200.00,0,877,False,PAULINHA DA SAÚDE,51.0,FEMININO,PRETA
8523,250001606071,SOLIDARIEDADE - SOLIDARIEDADE,7718,CASADO(A),APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,2147835.87,0,822,False,KOYU IHA,82.0,MASCULINO,AMARELA
8524,250001717146,AGIR - AGIR,3697,CASADO(A),OUTROS,ENSINO FUNDAMENTAL COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,126,False,MIRTES LOPES,52.0,FEMININO,PRETA
8525,250001597676,NOVO - PARTIDO NOVO,3016,CASADO(A),MÉDICO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,2833896.45,0,878,False,CELSO HENRIQUE,54.0,MASCULINO,BRANCA
8526,250001715896,PRTB - PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,2826,CASADO(A),OUTROS,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.01,0,139,False,RAIMUNDO NONATO,56.0,MASCULINO,PRETA
8527,250001613813,REDE - REDE SUSTENTABILIDADE,1810,SOLTEIRO(A),OUTROS,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,15000.00,0,882,False,CACIQUE ADOLFO MANDATA RAÍZES,57.0,MASCULINO,INDÍGENA
8528,250001613964,PMN - PARTIDO DA MOBILIZAÇÃO NACIONAL,3355,DIVORCIADO(A),OUTROS,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,358,False,AUGUSTO,54.0,MASCULINO,PARDA
8529,250001604859,PTB - PARTIDO TRABALHISTA BRASILEIRO,1490,DIVORCIADO(A),MÉDICO,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,517975.45,0,1301,False,CAPITÃ MÉDICA JULIANA,42.0,FEMININO,BRANCA
8530,250001611370,PL - PARTIDO LIBERAL,2298,SOLTEIRO(A),ADVOGADO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,50000.00,0,946,False,DRA SAMIRA,39.0,FEMININO,BRANCA
8531,250001643871,PSC - PARTIDO SOCIAL CRISTÃO,2020,CASADO(A),DEPUTADO,SUPERIOR COMPLETO,SÃO PAULO - SP,ELEITO POR MÉDIA,1183508.95,0,95077,True,GILBERTO NASCIMENTO,66.0,MASCULINO,BRANCA
8532,250001610684,PV - PARTIDO VERDE,4334,SOLTEIRO(A),"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,500.00,0,391,False,RICARDO MELENCHON VIVA VERDE,40.0,MASCULINO,BRANCA
8533,250001611962,PP - PROGRESSISTAS,1124,DIVORCIADO(A),ADVOGADO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,295308.45,0,4187,False,RICARDO MUTRAN,59.0,MASCULINO,BRANCA
8534,250001612014,PP - PROGRESSISTAS,1108,SOLTEIRO(A),ECONOMISTA,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,1960904.21,0,619,False,MORI YAMASHITA,73.0,MASCULINO,AMARELA
8535,250001651383,PSB - PARTIDO SOCIALISTA BRASILEIRO,4078,SOLTEIRO(A),VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,35368.62,0,1290,False,NAZARÉ BRAGA,44.0,FEMININO,BRANCA
8536,250001611337,PL - PARTIDO LIBERAL,2237,VIÚVO(A),POLICIAL MILITAR,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,240000.00,0,441,False,MARGARETE REIS,53.0,FEMININO,BRANCA
8537,250001611368,PL - PARTIDO LIBERAL,2267,CASADO(A),MÉDICO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,7172086.42,0,19751,False,DR. BETO CACCIARI,37.0,MASCULINO,BRANCA
8538,250001643717,PDT - PARTIDO DEMOCRÁTICO TRABALHISTA,1245,CASADO(A),DIGITADOR,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,1847,False,DIJAIR,65.0,MASCULINO,PRETA
8539,250001622089,AVANTE - AVANTE,7009,DIVORCIADO(A),JORNALISTA E REDATOR,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,1140,False,COSME FÉLIX,59.0,MASCULINO,PRETA
8540,250001622083,AVANTE - AVANTE,7002,CASADO(A),EMPRESÁRIO,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,413,False,BIRA DA AUTOESCOLA,43.0,MASCULINO,PARDA
8541,250001611978,PP - PROGRESSISTAS,1167,DIVORCIADO(A),AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,SUPERIOR INCOMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,189,False,ELAINE SILVA,49.0,FEMININO,PARDA
8542,250001677917,PROS - PARTIDO REPUBLICANO DA ORDEM SOCIAL,9080,SOLTEIRO(A),EMPRESÁRIO,SUPERIOR INCOMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,658,False,MARCELO MERCAU,38.0,MASCULINO,PARDA
8543,250001643753,PDT - PARTIDO DEMOCRÁTICO TRABALHISTA,1207,DIVORCIADO(A),APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,184,False,REGINA FERREIRA,61.0,FEMININO,PRETA
8544,250001736643,PSB - PARTIDO SOCIALISTA BRASILEIRO,4056,CASADO(A),ADVOGADO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,265000.00,0,479,False,RIVANDA RIELI,68.0,FEMININO,BRANCA
8545,250001604982,PSD - PARTIDO SOCIAL DEMOCRÁTICO,5519,CASADO(A),EMPRESÁRIO,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,1246500.00,0,65219,False,RIBAMAR SILVA,47.0,MASCULINO,BRANCA
8546,250001613805,PSOL - PARTIDO SOCIALISMO E LIBERDADE,5055,SOLTEIRO(A),SOCIÓLOGO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,48308.63,0,2614,False,GUILHERME PRADO,32.0,MASCULINO,BRANCA
8547,250001717150,AGIR - AGIR,3671,DIVORCIADO(A),"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,66,False,RICARDO ANDRADE,47.0,MASCULINO,BRANCA
8548,250001610700,PT - PARTIDO DOS TRABALHADORES,1393,SOLTEIRO(A),EMPRESÁRIO,ENSINO FUNDAMENTAL INCOMPLETO,SÃO PAULO - SP,SUPLENTE,804521.01,0,8785,False,CLAUDIO ITAVERÁ,58.0,MASCULINO,BRANCA
8549,250001597687,NOVO - PARTIDO NOVO,3035,DIVORCIADO(A),AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,309,False,SUELEN LAZARINI,36.0,FEMININO,BRANCA
8550,250001643867,PSC - PARTIDO SOCIAL CRISTÃO,2061,SOLTEIRO(A),DONA DE CASA,ENSINO MÉDIO INCOMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,257,False,LENYNHA,55.0,FEMININO,PARDA
8551,250001606072,SOLIDARIEDADE - SOLIDARIEDADE,7789,CASADO(A),ASSISTENTE SOCIAL,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,4496.87,0,3685,False,ALINE ASSISTENTE SOCIAL,39.0,FEMININO,BRANCA
8552,250001597724,NOVO - PARTIDO NOVO,3045,SOLTEIRO(A),MÉDICO,ENSINO FUNDAMENTAL COMPLETO,SÃO PAULO - SP,SUPLENTE,1669244.00,0,1151,False,PEDRO VAZ DE LIMA,43.0,MASCULINO,BRANCA
8553,250001604832,PTB - PARTIDO TRABALHISTA BRASILEIRO,1445,CASADO(A),INDUSTRIAL,ENSINO FUNDAMENTAL COMPLETO,SÃO PAULO - SP,NÃO ELEITO,139836.83,0,1631,False,FERNANDO FERRARI,47.0,MASCULINO,BRANCA
8554,250001610675,PV - PARTIDO VERDE,4344,CASADO(A),DIRETOR DE EMPRESAS,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,1125676.71,0,3162,False,ADALBERTO MALUF,41.0,MASCULINO,BRANCA
8555,250001610699,PT - PARTIDO DOS TRABALHADORES,1334,SOLTEIRO(A),ARTISTA PLÁSTICO E ASSEMELHADOS,SUPERIOR INCOMPLETO,SÃO PAULO - SP,SUPLENTE,0.00,0,1974,False,FERNANDA PRADO,40.0,FEMININO,BRANCA
8556,250001611872,REPUBLICANOS - REPUBLICANOS,1055,CASADO(A),DEPUTADO,SUPERIOR INCOMPLETO,SÃO PAULO - SP,ELEITO POR QP,1456152.38,0,98557,True,MILTON VIEIRA,60.0,MASCULINO,BRANCA
8557,250001677901,PROS - PARTIDO REPUBLICANO DA ORDEM SOCIAL,9098,DIVORCIADO(A),"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",SUPERIOR INCOMPLETO,SÃO PAULO - SP,NÃO ELEITO,492000.00,0,376,False,ELLIS NOBREGA,43.0,FEMININO,BRANCA
8558,250001604843,PTB - PARTIDO TRABALHISTA BRASILEIRO,1430,SOLTEIRO(A),ADMINISTRADOR,SUPERIOR INCOMPLETO,SÃO PAULO - SP,NÃO ELEITO,0.00,0,318,False,SIL MENK,55.0,FEMININO,BRANCA
8559,250001611968,PP - PROGRESSISTAS,1157,CASADO(A),EMPRESÁRIO,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,SUPLENTE,25.39,0,5119,False,CLEBER GAUCHO,56.0,MASCULINO,BRANCA
8560,250001613763,PSOL - PARTIDO SOCIALISMO E LIBERDADE,5025,SOLTEIRO(A),FARMACÊUTICO,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,2373001.00,0,961,False,DR. LUCÍLIO,53.0,MASCULINO,BRANCA
8561,250001717127,AGIR - AGIR,3665,CASADO(A),EMPRESÁRIO,ENSINO MÉDIO COMPLETO,SÃO PAULO - SP,NÃO ELEITO,55000.00,0,620,False,VENÂNCIO,39.0,MASCULINO,BRANCA
8562,250001611354,PL - PARTIDO LIBERAL,2282,CASADO(A),VEREADOR,SUPERIOR COMPLETO,SÃO PAULO - SP,SUPLENTE,502912.84,0,17193,False,BRUXÃO CAVANHA,46.0,MASCULINO,BRANCA
8563,250001613946,PMN - PARTIDO DA MOBILIZAÇÃO NACIONAL,3307,CASADO(A),COMERCIANTE,SUPERIOR COMPLETO,SÃO PAULO - SP,NÃO ELEITO,216938.02,0,259,False,GUSSON,64.0,MASCULINO,BRANCA
